-0.003933,0.163106,-0.271287
-0.012464,0.178006,-0.276243
-0.011492,0.169501,-0.275205
-0.009572,0.188309,-0.278979
-0.007929,0.164082,-0.273221
-0.037875,0.242673,-0.021977
-0.046397,0.249222,-0.025882
-0.042309,0.237641,-0.047395
-0.033827,0.230584,-0.042188
-0.059889,0.301075,-0.055225
-0.061041,0.306482,-0.058429
-0.06072,0.289077,-0.087864
-0.059238,0.284637,-0.084087
-0.045791,0.359197,-0.149748
-0.051325,0.352683,-0.144992
-0.054002,0.383598,-0.106813
-0.047937,0.389973,-0.111136
-0.028392,0.371151,-0.157671
-0.019636,0.374922,-0.159346
-0.028334,0.401522,-0.11862
-0.019091,0.405653,-0.119368
-0.050107,0.253075,-0.057748
-0.051041,0.274271,-0.075216
-0.053739,0.263825,-0.033248
-0.057387,0.338053,-0.133743
-0.06246,0.363863,-0.093797
-0.037553,0.365773,-0.154206
-0.038555,0.396323,-0.115369
-0.002874,0.379777,-0.159099
-0.002656,0.412365,-0.115379
-0.059082,0.313214,-0.109821
-0.060156,0.333088,-0.129025
-0.065075,0.324733,-0.068846
-0.066391,0.340505,-0.079891
-0.057941,0.291779,-0.049756
-0.019579,0.226854,-0.03776
-0.00371,0.227078,-0.038641
-0.023028,0.240738,-0.017379
-0.004112,0.241294,-0.017737
0.025767,0.227692,-0.04263
0.034943,0.2335,-0.048208
0.038502,0.24627,-0.025774
0.029838,0.240639,-0.021876
0.052118,0.280373,-0.086163
0.053661,0.284809,-0.089999
0.053855,0.303594,-0.058614
0.052718,0.298023,-0.055592
0.042327,0.389367,-0.111042
0.048304,0.382887,-0.106629
0.045277,0.352531,-0.145469
0.039795,0.359116,-0.150087
0.013855,0.375109,-0.159237
0.022563,0.371238,-0.157763
0.013581,0.405319,-0.118962
0.022765,0.401214,-0.118253
0.042863,0.247749,-0.059865
0.04392,0.270251,-0.077383
0.046195,0.259916,-0.033198
0.051072,0.337354,-0.134326
0.056308,0.362922,-0.093729
0.031628,0.365808,-0.154421
0.033012,0.395944,-0.115262
0.053776,0.332035,-0.129641
0.051846,0.311658,-0.110702
0.059618,0.339711,-0.079648
0.058059,0.323364,-0.068468
0.050711,0.288485,-0.050166
0.011802,0.225859,-0.037904
0.014895,0.239813,-0.01712
-0.013443,0.423649,0.134373
-0.022063,0.428972,0.128983
-0.012831,0.421265,0.134513
-0.013511,0.399936,0.135834
-0.012243,0.405823,0.136485
-0.016262,0.404739,0.135301
-0.004023,0.419357,0.137946
-0.023693,0.39979,0.131506
-0.004409,0.398191,0.138528
-0.004085,0.417478,0.136469
-0.013417,0.416392,0.135021
-0.019462,0.41557,0.133085
-0.0406,0.412665,0.120109
-0.026937,0.435103,0.124912
-0.035515,0.449244,0.116177
-0.068099,0.409535,-0.010606
-0.067213,0.38096,0.007561
-0.070596,0.383141,0.012356
-0.033755,0.282212,0.023532
-0.041835,0.287626,0.018342
-0.043652,0.27195,0.00098
-0.033988,0.264681,0.004221
-0.061371,0.326807,-0.022732
-0.062258,0.331732,-0.026479
-0.061687,0.34783,-0.010076
-0.048263,0.412104,-0.070912
-0.054627,0.404805,-0.067703
-0.054358,0.423688,-0.035691
-0.049089,0.430842,-0.039422
-0.050837,0.434334,-0.034197
-0.055725,0.427418,-0.030425
-0.059441,0.432792,-0.024378
-0.055065,0.441317,-0.026146
-0.02634,0.429315,-0.077543
-0.014418,0.432944,-0.076594
-0.017779,0.453412,-0.043709
-0.01901,0.458123,-0.039307
-0.000536,0.459806,-0.034358
-0.000667,0.455196,-0.03934
-0.03141,0.446775,-0.045574
-0.033353,0.451093,-0.041236
-0.04187,0.438444,-0.042855
-0.0437,0.442501,-0.03815
-0.064517,0.402962,-0.024263
-0.06542,0.405432,-0.018193
-0.061733,0.374854,-0.000064
-0.062229,0.376185,0.001497
-0.06429,0.360926,-0.014201
-0.018232,0.490926,-0.016793
-0.017767,0.484643,-0.022035
-0.034688,0.483579,-0.024724
-0.035541,0.489486,-0.018621
0.000598,0.490626,-0.010323
0.000363,0.484449,-0.015994
-0.047424,0.475395,-0.021456
-0.048481,0.480388,-0.014691
-0.055699,0.464032,-0.014649
-0.056586,0.468718,-0.007818
-0.06706,0.441812,-0.00065
-0.068023,0.446151,0.005783
-0.073018,0.421223,0.011949
-0.074185,0.427425,0.020552
-0.079685,0.390632,0.031956
-0.082393,0.400246,0.047462
-0.04618,0.376874,0.116513
-0.004486,0.397052,0.135323
-0.051456,0.288757,-0.005159
-0.050644,0.300691,0.009035
-0.065856,0.385046,-0.060209
-0.038924,0.420582,-0.07447
-0.049136,0.460156,-0.028655
-0.055354,0.447539,-0.021044
-0.063954,0.435455,-0.013238
-0.038397,0.471219,-0.031747
-0.001784,0.435938,-0.07449
-0.000156,0.47142,-0.025546
-0.018749,0.471436,-0.028846
-0.070515,0.413736,-0.000368
-0.075896,0.385622,0.020031
-0.052369,0.469346,0.071974
-0.048382,0.472217,0.075916
-0.047106,0.48019,0.069457
-0.049453,0.490611,0.049532
-0.044914,0.495091,0.054318
-0.024149,0.51643,0.039236
-0.029712,0.511248,0.032221
-0.044066,0.499892,0.026967
-0.05718,0.484588,0.045826
-0.06044,0.464982,0.066862
-0.064304,0.4426,0.096665
-0.058517,0.455798,0.083849
-0.06605,0.451345,0.078874
-0.072125,0.433861,0.092562
-0.069519,0.359137,0.10416
-0.076182,0.362148,0.100212
-0.051969,0.456499,0.085158
-0.050577,0.444075,0.09808
-0.050292,0.457431,0.086463
-0.024591,0.356356,0.130491
-0.005284,0.362655,0.138787
-0.00606,0.337103,0.133207
-0.02236,0.322998,0.117094
-0.006771,0.317979,0.118026
-0.018877,0.309652,0.097395
-0.038791,0.455441,0.110183
-0.012737,0.503146,0.000074
0.001333,0.502791,0.004266
-0.034163,0.500945,-0.001689
-0.047282,0.491963,0.002126
-0.068282,0.459829,0.022704
-0.055573,0.479338,0.007483
-0.074889,0.443021,0.038518
-0.084409,0.412332,0.065409
-0.009809,0.514897,0.02156
0.002185,0.515656,0.021674
-0.008044,0.522567,0.033537
-0.031069,0.508328,0.020316
-0.044785,0.497963,0.021042
-0.063045,0.477191,0.042711
-0.056556,0.485964,0.022889
-0.066903,0.459575,0.061167
-0.078185,0.426467,0.086636
-0.070666,0.449815,0.069102
-0.063051,0.337275,-0.031191
-0.069384,0.350124,-0.042544
-0.058772,0.315238,-0.015368
-0.05812,0.332301,-0.007338
-0.017819,0.305289,0.078458
-0.005189,0.311738,0.102516
-0.004916,0.294808,0.080218
-0.017759,0.295813,0.05715
-0.022422,0.259928,0.007332
-0.004746,0.261001,0.008658
-0.018147,0.276585,0.030181
-0.004955,0.276223,0.03171
-0.018537,0.288101,0.050278
-0.005078,0.287378,0.060353
-0.040012,0.335048,0.10793
-0.029559,0.300489,0.02336
0.002679,0.526533,0.034027
-0.044437,0.49256,0.079971
-0.046831,0.482696,0.091401
-0.039405,0.505937,0.064722
-0.041777,0.466318,0.103175
-0.021193,0.527109,0.050727
-0.00687,0.534552,0.046417
0.002656,0.538411,0.047286
-0.041569,0.473633,0.098786
0.004881,0.420679,0.134356
0.014719,0.427911,0.129104
0.005567,0.422969,0.134354
0.007812,0.404157,0.134997
0.003787,0.405364,0.136178
0.004827,0.399582,0.13552
0.015112,0.399257,0.130789
0.005264,0.415748,0.134691
0.011362,0.414561,0.132539
0.030091,0.446665,0.11488
0.020059,0.433948,0.125207
0.034367,0.409603,0.118539
0.06538,0.377204,0.011552
0.061837,0.375244,0.007284
0.064005,0.404887,-0.012614
0.023789,0.263121,0.007219
0.032794,0.26994,0.003118
0.032364,0.287942,0.013432
0.023862,0.281376,0.021115
0.054694,0.328988,-0.026134
0.053679,0.324289,-0.022673
0.053628,0.347707,-0.011363
0.045787,0.428579,-0.040701
0.050773,0.421159,-0.036946
0.04972,0.403992,-0.069069
0.043575,0.411334,-0.071776
0.052588,0.438523,-0.027444
0.056491,0.429578,-0.025753
0.05238,0.424541,-0.03176
0.047842,0.431748,-0.035395
0.010641,0.43257,-0.076602
0.022414,0.428561,-0.077443
0.017577,0.457152,-0.039734
0.016057,0.452537,-0.044116
0.031348,0.449422,-0.041923
0.029137,0.445246,-0.046263
0.041207,0.440338,-0.039108
0.03912,0.436438,-0.043759
0.060968,0.40169,-0.01999
0.059905,0.399373,-0.025738
0.056347,0.370692,0.001594
0.055754,0.369605,0.000087
0.05711,0.358757,-0.014495
0.036096,0.48804,-0.019699
0.034833,0.482174,-0.025781
0.018227,0.48404,-0.022545
0.019127,0.490285,-0.01725
0.048457,0.478334,-0.016044
0.047044,0.473317,-0.02275
0.05594,0.466292,-0.009389
0.054713,0.461615,-0.015863
0.06605,0.44307,0.00382
0.064801,0.438715,-0.002566
0.071469,0.424672,0.018488
0.069748,0.417927,0.009801
0.078423,0.397054,0.044177
0.075028,0.385862,0.030749
0.038567,0.379783,0.117729
0.043971,0.283541,-0.000733
0.042867,0.303841,0.002432
0.060318,0.383707,-0.061539
0.034595,0.419755,-0.07469
0.047737,0.457951,-0.029775
0.061313,0.43251,-0.014805
0.053313,0.444873,-0.022252
0.037688,0.469448,-0.032903
0.018294,0.470498,-0.029465
0.06671,0.409185,-0.002382
0.070997,0.379791,0.019316
0.047327,0.479434,0.066995
0.047885,0.471071,0.073279
0.051889,0.468396,0.068926
0.046918,0.494882,0.052822
0.051192,0.490057,0.047962
0.033757,0.510907,0.031513
0.028623,0.516861,0.03918
0.058683,0.483665,0.043899
0.046794,0.498636,0.025726
0.060265,0.463645,0.063611
0.070317,0.433837,0.089011
0.065112,0.449476,0.075607
0.05712,0.454632,0.080616
0.062649,0.440158,0.093812
0.068764,0.366415,0.105122
0.061975,0.36537,0.109439
0.048105,0.456378,0.083632
0.048094,0.443081,0.095548
0.049978,0.455513,0.082148
0.014078,0.356907,0.130805
0.010292,0.327304,0.123217
0.006718,0.314363,0.105875
0.035206,0.454251,0.109889
0.015188,0.502549,-0.000364
0.036006,0.499714,-0.002902
0.048469,0.490069,0.000355
0.056117,0.477201,0.005601
0.06766,0.457152,0.020597
0.073616,0.440241,0.036376
0.0814,0.410595,0.061915
0.014117,0.514602,0.020881
0.013413,0.522919,0.033333
0.047277,0.496524,0.019496
0.034583,0.507371,0.019132
0.058196,0.484427,0.021204
0.064143,0.475787,0.040372
0.066475,0.457908,0.058057
0.069768,0.448243,0.065842
0.076201,0.425162,0.08344
0.062271,0.34868,-0.042344
0.055712,0.334247,-0.030971
0.050778,0.313241,-0.016007
0.049399,0.334045,-0.009605
0.007299,0.306777,0.085205
0.00764,0.294755,0.05989
0.012729,0.259032,0.009114
0.008051,0.276083,0.030195
0.008377,0.287376,0.050861
0.028907,0.338981,0.113967
0.022065,0.297155,0.025648
0.045528,0.482088,0.088115
0.044784,0.491952,0.078055
0.041656,0.506601,0.064026
0.039789,0.465202,0.10214
0.025718,0.527928,0.051782
0.012129,0.535299,0.047226
0.039217,0.47293,0.097004
0.065597,0.319642,0.00176
0.066869,0.313499,0.003872
0.062987,0.311662,0.002067
0.061973,0.317149,0.000142
0.058427,0.344886,0.003721
0.061567,0.345155,0.00634
0.062632,0.329237,0.001481
0.058778,0.32871,-0.000392
0.061443,0.369552,0.007812
0.06529,0.372632,0.012169
0.065299,0.322125,0.000851
0.06136,0.321364,-0.000891
0.068243,0.306347,0.006245
0.064033,0.30522,0.004201
0.039759,0.317124,0.009322
0.042772,0.320687,0.003965
0.045516,0.321359,0.004123
0.043071,0.317909,0.008556
0.033104,0.312909,0.020311
0.035671,0.312379,0.020505
0.02011,0.302487,0.059116
0.046747,0.32667,0.000909
0.049085,0.328084,0.001454
0.052874,0.343415,-0.000065
0.053772,0.343781,0.002596
0.018535,0.304332,0.062364
0.018741,0.302779,0.076615
0.047126,0.313819,0.005722
0.056057,0.360636,0.002901
0.026899,0.302211,0.019815
0.074969,0.331142,0.024893
0.072214,0.338054,0.021778
0.069105,0.352787,0.021609
0.082819,0.364353,0.053884
0.077958,0.358198,0.032149
0.07708,0.338738,0.031152
0.081944,0.331261,0.0488
0.071504,0.328179,0.090747
0.058787,0.328348,0.098759
0.040233,0.336107,0.107535
0.059899,0.320907,0.096692
0.040764,0.324632,0.101863
0.031752,0.336491,0.110063
0.030099,0.330271,0.107695
0.029078,0.317968,0.09962
0.024942,0.308492,0.091538
0.019565,0.299339,0.072061
0.020421,0.296453,0.070139
0.026356,0.303428,0.0901
0.023782,0.315153,0.096947
0.081703,0.366265,0.076905
0.078336,0.330466,0.071978
0.073674,0.367546,0.098936
0.07568,0.321253,0.023324
0.076664,0.311249,0.021677
0.08218,0.322359,0.046418
0.082524,0.313385,0.044136
0.078056,0.322214,0.06974
0.077773,0.314135,0.067599
0.072608,0.320656,0.087979
0.073865,0.313174,0.085412
0.038585,0.299833,0.021205
0.036909,0.307853,0.020664
0.049516,0.30736,0.004351
0.051332,0.300709,0.006187
0.021742,0.299767,0.056124
0.023548,0.294951,0.052197
0.025731,0.305685,0.028312
0.049636,0.321669,0.000485
0.051648,0.327781,-0.000157
0.054683,0.343922,0.002798
0.056846,0.36091,0.003847
0.016751,0.305188,0.065443
0.017211,0.304676,0.083241
0.021945,0.316988,0.100907
0.021807,0.301535,0.03448
0.053701,0.288983,0.010468
0.040831,0.286232,0.023274
0.026019,0.286361,0.049899
0.021794,0.290142,0.068088
0.027975,0.294983,0.087967
0.028175,0.308164,0.093679
0.043397,0.298739,0.0953
0.041608,0.313619,0.098252
0.062867,0.302287,0.09429
0.061113,0.313455,0.095229
0.070449,0.292055,0.01178
0.065803,0.290676,0.009882
0.073342,0.267105,0.022323
0.068863,0.265849,0.020187
0.074037,0.25455,0.028022
0.069578,0.253312,0.025833
0.074121,0.227495,0.039153
0.069636,0.226628,0.036288
0.07243,0.198233,0.05526
0.067926,0.19725,0.05213
0.071002,0.178665,0.064349
0.066094,0.178127,0.06165
0.069307,0.162939,0.068018
0.064667,0.163191,0.065627
0.06851,0.155447,0.06997
0.063687,0.155682,0.067788
0.06525,0.145895,0.07059
0.030095,0.267189,0.083876
0.030349,0.26747,0.084921
0.028922,0.278915,0.085318
0.085847,0.263218,0.049628
0.085143,0.275838,0.04665
0.081007,0.2809,0.064425
0.082105,0.268639,0.066827
0.081565,0.259379,0.039105
0.080692,0.271718,0.033506
0.058519,0.25283,0.026003
0.057422,0.265204,0.020886
0.046001,0.254868,0.032794
0.04438,0.266435,0.028972
0.030595,0.257884,0.050997
0.02856,0.269257,0.050121
0.025286,0.261781,0.066639
0.023336,0.273243,0.065945
0.080417,0.284163,0.078899
0.08222,0.272539,0.078987
0.078182,0.285888,0.087226
0.079105,0.274904,0.089502
0.064414,0.28543,0.097593
0.065148,0.274156,0.099845
0.045639,0.280933,0.096323
0.046869,0.269396,0.097951
0.079927,0.159909,0.083484
0.080095,0.16706,0.080665
0.082119,0.172603,0.091061
0.081987,0.164982,0.093805
0.074579,0.155455,0.074757
0.075416,0.162817,0.072836
0.058718,0.156114,0.067083
0.060042,0.163621,0.064517
0.046468,0.161462,0.07324
0.047406,0.16867,0.070277
0.041267,0.16467,0.079508
0.042164,0.171928,0.076576
0.036012,0.167795,0.085689
0.036936,0.175149,0.082843
0.036193,0.169109,0.09352
0.036928,0.176639,0.091204
0.03841,0.170289,0.101027
0.038584,0.177965,0.099451
0.049298,0.170942,0.111481
0.048876,0.17828,0.110512
0.063835,0.171721,0.114088
0.063507,0.17861,0.112268
0.071283,0.1701,0.109582
0.070827,0.177044,0.107572
0.07787,0.167886,0.103137
0.077335,0.17523,0.101852
0.07815,0.301639,0.064841
0.083207,0.299167,0.042184
0.079762,0.188734,0.092003
0.075173,0.190811,0.098656
0.076013,0.301662,0.082851
0.083717,0.240023,0.080458
0.082316,0.238026,0.073203
0.07997,0.208994,0.087659
0.078992,0.208146,0.081708
0.078495,0.187606,0.08746
0.06481,0.246,0.10339
0.047881,0.243928,0.103618
0.061648,0.214072,0.107654
0.047795,0.216812,0.106701
0.062707,0.192205,0.109689
0.048838,0.1915,0.109387
0.064054,0.165817,0.116379
0.050216,0.164154,0.112733
0.078242,0.295538,0.022463
0.081365,0.23157,0.050196
0.077744,0.200712,0.062425
0.075416,0.180682,0.068545
0.072421,0.146157,0.077367
0.085147,0.233125,0.05949
0.081696,0.205856,0.069747
0.080446,0.184059,0.075582
0.077527,0.150157,0.084036
0.078578,0.243773,0.092633
0.075926,0.210936,0.097919
0.081926,0.155081,0.093458
0.077799,0.160985,0.10417
0.06918,0.212524,0.103275
0.069326,0.191574,0.104649
0.047241,0.229199,0.042366
0.058841,0.22671,0.034059
0.049312,0.202402,0.056738
0.061611,0.196872,0.050304
0.049476,0.185153,0.065031
0.059937,0.179014,0.060029
0.045251,0.152335,0.077893
0.058021,0.146767,0.070407
0.036296,0.233276,0.05549
0.040316,0.155701,0.083879
0.044408,0.187878,0.07147
0.04248,0.20784,0.064409
0.031779,0.236656,0.06848
0.038545,0.191206,0.087487
0.039412,0.190553,0.077885
0.035153,0.21456,0.08259
0.035948,0.21168,0.07245
0.032583,0.23936,0.081015
0.038626,0.162719,0.102848
0.039429,0.191757,0.097039
0.036238,0.216128,0.092988
0.034209,0.241324,0.089159
0.071417,0.16408,0.112128
0.045171,0.149055,0.079991
0.043738,0.144346,0.086539
0.039469,0.150459,0.08874
0.040052,0.152386,0.085605
0.057905,0.143707,0.07266
0.055429,0.139722,0.081365
0.064285,0.14304,0.072676
0.064138,0.138355,0.082398
0.071275,0.143379,0.078993
0.069713,0.14021,0.085025
0.034792,0.155194,0.091462
0.035342,0.15888,0.089833
0.035639,0.16105,0.096464
0.077272,0.146762,0.085974
0.035044,0.157458,0.098046
0.038086,0.159015,0.10394
0.050418,0.160163,0.113833
0.063758,0.16207,0.117869
0.071651,0.160583,0.113904
0.077597,0.157413,0.105752
0.081603,0.151501,0.095422
0.07759,0.153034,0.107756
0.077976,0.149374,0.109609
0.080235,0.138108,0.099058
0.080713,0.144481,0.097342
0.063155,0.159105,0.119091
0.062944,0.156667,0.120156
0.072626,0.155159,0.117331
0.071923,0.157555,0.115703
0.049522,0.1559,0.114112
0.049028,0.152219,0.11434
0.078714,0.141067,0.093957
0.042039,0.138024,0.093271
0.042625,0.140836,0.090155
0.054262,0.135973,0.085852
0.053515,0.132355,0.08942
0.068501,0.134548,0.08793
0.067824,0.129975,0.090297
0.061593,0.129801,0.088817
0.06262,0.133787,0.085902
0.033861,0.153072,0.100377
0.033082,0.149181,0.10263
0.035836,0.151689,0.106793
0.036716,0.155066,0.105456
0.033046,0.150428,0.094932
0.031784,0.146203,0.098366
0.038358,0.144857,0.091826
0.033838,0.142086,0.095506
0.082004,0.118833,0.117976
0.082944,0.111883,0.125557
0.07384,0.116547,0.107132
0.087449,0.123584,0.135689
0.084192,0.109581,0.133537
0.086385,0.12126,0.127587
0.075781,0.107615,0.138788
0.081161,0.108188,0.13775
0.084552,0.123808,0.13993
0.076863,0.121826,0.142032
0.073046,0.103815,0.150845
0.074667,0.107203,0.13991
0.075575,0.121924,0.143268
0.072808,0.11892,0.157106
0.060535,0.103139,0.15091
0.069189,0.102859,0.153291
0.068444,0.118857,0.16049
0.058777,0.118075,0.159467
0.049026,0.100856,0.156339
0.058716,0.102977,0.151111
0.056583,0.117863,0.159793
0.048064,0.116987,0.163808
0.03694,0.102286,0.149461
0.043653,0.100772,0.15568
0.042477,0.116584,0.163149
0.033973,0.116274,0.15655
0.025055,0.101412,0.15019
0.035237,0.102355,0.14892
0.03196,0.116125,0.155936
0.023316,0.113304,0.157477
0.071026,0.119808,0.100812
0.08121,0.128328,0.111071
0.082635,0.137151,0.129669
0.08337,0.133807,0.12108
0.079149,0.138233,0.133836
0.07494,0.137854,0.134806
0.07353,0.137978,0.135859
0.069182,0.14011,0.143676
0.063837,0.140974,0.145211
0.057188,0.138477,0.144248
0.05539,0.138366,0.144497
0.047978,0.140007,0.14827
0.042368,0.139223,0.146985
0.036702,0.134531,0.142922
0.03508,0.134273,0.142458
0.02774,0.136217,0.142719
0.079985,0.14494,0.122304
0.082312,0.13658,0.11608
0.073078,0.149113,0.129329
0.067071,0.150197,0.131757
0.063677,0.150329,0.132573
0.05799,0.149999,0.13272
0.050672,0.148673,0.131513
0.047508,0.147983,0.130659
0.041106,0.145744,0.127993
0.029009,0.143055,0.12191
0.021579,0.131348,0.13422
0.023442,0.135286,0.140048
0.034673,0.145795,0.125278
0.037909,0.127661,0.098949
